IDA,Ano Nascimento,IPV,Pedra,Nota_Matematica,IAA,IAN,Gênero,Fase Ideal,Fase,Idade,Nota_Portugues,INDE,RA,Defasagem,IPS,IEG,Ano ingresso,Turma,Instituição de ensino,Nome Anonimizado,Ano_Referencia
4.75,2014,8.053333333,Agata,2.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,10,7.5,6.685221929800001,RA-1305,-1,2.51,8.710526316,2024,ALFA G - G2/G3,Pública,Aluno-1305,2024
9.75,2016,7.946666667,Topázio,10.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,9.5,8.503033333400001,RA-1306,-1,8.135,10.0,2024,ALFA G - G2/G3,Pública,Aluno-1306,2024
9.25,2014,7.163333333,Ametista,10.0,9.002,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,8.5,7.665116666600001,RA-702,-2,2.51,9.75,2022,ALFA G - G2/G3,Pública,Aluno-702,2024
7.25,2014,6.773333333,Ametista,7.0,7.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,7.5,7.0900771929,RA-725,-1,7.51,7.6710526315,2022,ALFA G - G2/G3,Pública,Aluno-725,2024
7.25,2014,6.943333333,Ametista,7.0,9.002,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,7.5,7.697103508700001,RA-912,-2,7.51,9.4736842105,2023,ALFA G - G2/G3,Pública,Aluno-912,2024
2.75,2016,6.156666667,Quartzo,1.0,7.918,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,4.5,5.657357017600001,RA-918,-1,2.51,8.697368421,2023,ALFA G - G2/G3,Pública,Aluno-918,2024
8.25,2015,8.226666667,Ametista,9.0,9.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.7494938597,RA-920,-1,7.51,7.6710526315,2023,ALFA G - G2/G3,Pública,Aluno-920,2024
5.5,2016,5.383333333,Agata,7.0,10.002,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,4.0,6.5940333333000005,RA-1307,0,6.255,5.833333333500001,2024,ALFA H - G0/G1,Pública,Aluno-1307,2024
6.0,2015,5.933333333,Agata,8.0,10.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,4.0,6.876997101400001,RA-1308,-1,7.51,7.445652174,2024,ALFA H - G0/G1,Pública,Aluno-1308,2024
7.5,2016,8.223333333,Topázio,8.0,9.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,7.0,8.379199999899999,RA-1309,0,7.51,9.1666666665,2024,ALFA H - G0/G1,Pública,Aluno-1309,2024
10.0,2017,8.166666667,Topázio,10.0,8.502,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,10.0,8.3907833334,RA-1310,0,2.51,9.375,2024,ALFA H - G0/G1,Pública,Aluno-1310,2024
0.0,2016,8.386666667,Agata,0.0,9.002,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,0.0,6.4118666668,RA-1311,0,2.51,9.166666667,2024,ALFA H - G0/G1,Pública,Aluno-1311,2024
6.5,2015,8.336666667,Ametista,8.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.0,7.510200000000001,RA-1312,-1,7.51,8.333333333,2024,ALFA H - G0/G1,Pública,Aluno-1312,2024
6.25,2016,8.446666667,Topázio,4.0,9.502,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,8.5,8.0155333334,RA-1313,0,7.51,8.125,2024,ALFA H - G0/G1,Pública,Aluno-1313,2024
9.0,2017,7.443333333,Topázio,8.0,7.418,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,10.0,8.239799999999999,RA-1314,0,7.51,8.541666667,2024,ALFA H - G0/G1,Pública,Aluno-1314,2024
9.0,2017,8.5,Topázio,10.0,6.834,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,8.0,8.3510666667,RA-1315,0,7.51,8.3333333335,2024,ALFA H - G0/G1,Pública,Aluno-1315,2024
6.0,2016,7.5,Ametista,5.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,7.0,7.2838203209,RA-921,-1,7.51,8.6631016045,2023,ALFA I - G2/G3,Pública,Aluno-921,2024
7.75,2015,7.5,Ametista,9.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,6.5,7.59291123,RA-1316,-1,7.51,8.20855615,2024,ALFA I - G2/G3,Pública,Aluno-1316,2024
10.0,2015,7.5,Ametista,10.0,7.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,10.0,7.665638502700001,RA-1317,-1,7.51,7.0721925135,2024,ALFA I - G2/G3,Pública,Aluno-1317,2024
6.0,2014,6.66,Quartzo,5.5,7.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,6.5,5.2212050505,RA-897,-1,2.51,2.7525252525,2023,ALFA I - G2/G3,Pública,Aluno-897,2024
4.75,2015,6.83,Agata,3.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,6.5,6.764292246,RA-908,-1,7.51,8.14171123,2023,ALFA I - G2/G3,Pública,Aluno-908,2024
2.75,2014,6.16,Quartzo,3.5,8.502,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,2.0,5.5058531621,RA-916,-2,2.51,7.3320158105,2023,ALFA I - G2/G3,Pública,Aluno-916,2024
7.0,2015,7.415,Agata,7.5,7.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,6.5,6.4727360962,RA-924,-1,7.51,4.598930481,2023,ALFA I - G2/G3,Pública,Aluno-924,2024
4.75,2015,7.33,Agata,3.0,8.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,8,6.5,6.587019518800001,RA-925,-1,7.51,7.005347594,2023,ALFA I - G2/G3,Pública,Aluno-925,2024
7.0,2015,7.5,Agata,6.5,7.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.5,6.8667414438000005,RA-1008,-1,7.51,6.483957219,2023,ALFA I - G2/G3,Pública,Aluno-1008,2024
5.25,2014,6.49,Quartzo,6.5,7.002,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,4.0,5.799702673800001,RA-919,-2,6.255,4.692513369,2023,ALFA I - G2/G3,Pública,Aluno-919,2024
5.0,2016,7.33,Agata,4.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,6.0,6.823383155100001,RA-1318,-1,7.51,7.6871657755000005,2024,ALFA I - G2/G3,Pública,Aluno-1318,2024
8.25,2015,7.5,Ametista,10.0,8.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,6.5,7.627588888900001,RA-1003,-1,7.51,8.6944444445,2023,ALFA J - G2/G3,Pública,Aluno-1003,2024
7.5,2014,7.5,Ametista,7.5,9.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.801200000000001,RA-1004,-1,7.51,9.25,2023,ALFA J - G2/G3,Pública,Aluno-1004,2024
5.0,2015,7.5,Ametista,5.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,5.0,7.040088888900001,RA-1006,-1,7.51,8.4444444445,2023,ALFA J - G2/G3,Pública,Aluno-1006,2024
8.5,2015,7.5,Ametista,10.0,8.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.0,7.201526797300001,RA-1319,-1,7.51,5.7516339865,2024,ALFA J - G2/G3,Pública,Aluno-1319,2024
8.25,2015,7.5,Agata,10.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,6.5,6.917866666700001,RA-858,-1,2.51,6.833333333500001,2022,ALFA J - G2/G3,Pública,Aluno-858,2024
3.0,2013,6.99,Agata,2.0,9.002,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,4.0,6.3925823529,RA-905,-2,7.51,7.7794117645,2023,ALFA J - G2/G3,Pública,Aluno-905,2024
8.75,2015,7.5,Ametista,10.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.9400888889,RA-907,-1,7.51,8.9444444445,2023,ALFA J - G2/G3,Privada,Aluno-907,2024
8.25,2014,7.5,Ametista,9.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,7.5,7.8845333333,RA-1320,-1,7.51,9.1666666665,2024,ALFA J - G2/G3,Pública,Aluno-1320,2024
8.25,2013,7.5,Ametista,10.0,10.002,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,11,6.5,7.722033333300001,RA-909,-2,7.51,8.1666666665,2023,ALFA J - G2/G3,Pública,Aluno-909,2024
6.0,2014,7.5,Agata,6.0,8.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,10,6.0,6.684533333300001,RA-729,-1,2.51,8.4166666665,2022,ALFA J - G2/G3,Pública,Aluno-729,2024
8.75,2016,5.915,Ametista,10.0,9.002,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,7.5,7.95295,RA-1321,0,6.885,8.875,2024,ALFA K - G0/G1,Pública,Aluno-1321,2024
7.5,2016,8.165,Topázio,8.5,9.502,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,6.5,8.47795,RA-1322,0,7.51,9.0,2024,ALFA K - G0/G1,Pública,Aluno-1322,2024
7.0,2015,6.66,Ametista,10.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,4.0,7.487366666700001,RA-1323,-1,7.51,9.0833333335,2024,ALFA K - G0/G1,Pública,Aluno-1323,2024
8.5,2015,8.0,Topázio,10.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.0,8.332450000000001,RA-1324,-1,7.51,10.0,2024,ALFA K - G0/G1,Pública,Aluno-1324,2024
8.5,2015,6.83,Ametista,8.0,7.918,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,9.0,7.075466666700001,RA-931,-1,2.51,8.5833333335,2023,ALFA K - G0/G1,Pública,Aluno-931,2024
10.0,2016,7.915,Topázio,10.0,9.002,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,10.0,8.9824954545,RA-1325,0,7.51,9.5227272725,2024,ALFA K - G0/G1,Pública,Aluno-1325,2024
4.5,2016,7.245,Ametista,0.0,9.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,9.0,7.6397833333000005,RA-1326,0,7.51,9.2916666665,2024,ALFA K - G0/G1,Pública,Aluno-1326,2024
7.5,2017,7.325,Topázio,10.0,9.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,5.0,8.264116666700001,RA-1327,0,7.51,9.3333333335,2024,ALFA K - G0/G1,Pública,Aluno-1327,2024
10.0,2015,7.83,Topázio,10.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,10.0,8.0588666667,RA-1328,-1,7.51,8.2083333335,2024,ALFA K - G0/G1,Pública,Aluno-1328,2024
6.5,2016,6.66,Ametista,10.0,9.502,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,3.0,7.98945,RA-1329,0,7.51,10.0,2024,ALFA K - G0/G1,Pública,Aluno-1329,2024
9.5,2016,7.915,Topázio,10.0,10.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,9.0,8.944616666700002,RA-1330,0,7.51,9.3333333335,2024,ALFA K - G0/G1,Pública,Aluno-1330,2024
7.25,2017,7.245,Ametista,8.0,9.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,6.5,7.8522833333,RA-1331,0,7.51,7.291666666499999,2024,ALFA K - G0/G1,Pública,Aluno-1331,2024
9.0,2014,7.75,Ametista,10.0,9.002,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,8.0,7.8262,RA-944,-2,7.51,7.25,2023,ALFA L - G2/G3,Pública,Aluno-944,2024
8.25,2014,7.665,Topázio,10.0,8.502,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,6.5,8.1040529412,RA-1332,-2,7.51,9.411764706,2024,ALFA L - G2/G3,Pública,Aluno-1332,2024
6.25,2013,4.75,Quartzo,6.0,8.502,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,11,6.5,5.6127,RA-754,-2,5.625,6.25,2022,ALFA L - G2/G3,Pública,Aluno-754,2024
9.25,2015,7.75,Topázio,10.0,7.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,8.5,8.213199999999999,RA-1333,-1,6.255,10.0,2024,ALFA L - G2/G3,Pública,Aluno-1333,2024
8.5,2015,7.75,Topázio,10.0,9.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.0,8.338700000000001,RA-934,-1,7.51,9.75,2023,ALFA L - G2/G3,Pública,Aluno-934,2024
9.0,2015,7.75,Topázio,10.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,8.0,8.350200000000001,RA-1334,-1,5.625,10.0,2024,ALFA L - G2/G3,Pública,Aluno-1334,2024
8.75,2015,7.665,Ametista,10.0,8.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.746700000000001,RA-941,-1,5.01,9.25,2023,ALFA L - G2/G3,Pública,Aluno-941,2024
5.5,2013,7.24,Ametista,10.0,10.002,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,11,1.0,7.361700000000001,RA-756,-2,7.51,8.75,2022,ALFA L - G2/G3,Pública,Aluno-756,2024
8.75,2014,7.665,Topázio,10.0,9.002,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,7.5,8.3217,RA-1335,-2,7.51,9.75,2024,ALFA L - G2/G3,Pública,Aluno-1335,2024
5.0,2013,6.575,Agata,8.0,10.002,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,2.0,6.566200000000001,RA-773,-2,2.51,8.75,2022,ALFA L - G2/G3,Pública,Aluno-773,2024
7.75,2014,7.665,Topázio,10.0,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,5.5,8.0056026915,RA-938,-1,7.51,9.544513457499999,2023,ALFA L - G2/G3,Pública,Aluno-938,2024
9.5,2016,7.75,Ametista,10.0,9.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,9.0,7.141365631500001,RA-1336,-1,2.51,6.2008281575,2024,ALFA M - G0/G1,Pública,Aluno-1336,2024
6.0,2014,5.66,Agata,6.0,8.002,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,6.0,6.015144444400001,RA-1337,-2,7.51,4.722222222,2024,ALFA M - G0/G1,Pública,Aluno-1337,2024
3.0,2015,5.33,Agata,2.0,8.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,8,4.0,6.1368428571,RA-1338,-1,7.51,8.6607142855,2024,ALFA M - G0/G1,Pública,Aluno-1338,2024
8.75,2016,5.33,Ametista,10.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,7.5,7.3547,RA-1339,-1,6.885,10.0,2024,ALFA M - G0/G1,Pública,Aluno-1339,2024
10.0,2016,7.0,Topázio,10.0,9.502,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,10.0,8.3422714286,RA-1340,0,7.51,8.392857143,2024,ALFA M - G0/G1,Pública,Aluno-1340,2024
10.0,2015,6.0,Ametista,10.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,10.0,7.862906349200001,RA-1341,-1,7.51,9.246031746,2024,ALFA M - G0/G1,Pública,Aluno-1341,2024
4.5,2015,4.58,Agata,4.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.0,6.053509523800001,RA-947,-1,7.51,7.619047619,2023,ALFA M - G0/G1,Pública,Aluno-947,2024
9.0,2015,5.575,Ametista,10.0,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,8,8.0,7.8185809524000005,RA-1342,-1,7.51,9.761904762,2024,ALFA M - G0/G1,Pública,Aluno-1342,2024
9.75,2017,8.5,Topázio,10.0,8.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,9.5,8.8262,RA-1343,0,7.51,10.0,2024,ALFA M - G0/G1,Pública,Aluno-1343,2024
10.0,2016,9.425,Topázio,10.0,8.502,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,10.0,9.3612,RA-1344,0,7.51,10.0,2024,ALFA N - G2/G3,Pública,Aluno-1344,2024
8.75,2015,6.83,Ametista,10.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.4195809524000005,RA-945,-1,2.51,9.511904762,2023,ALFA N - G2/G3,Pública,Aluno-945,2024
4.5,2016,7.835,Agata,3.0,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,8,6.0,6.677723809500001,RA-946,-1,2.51,8.7976190475,2023,ALFA N - G2/G3,Pública,Aluno-946,2024
6.25,2015,6.83,Ametista,6.0,8.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,6.5,7.2340128655000004,RA-1345,-1,7.51,9.4590643275,2023,ALFA N - G2/G3,Pública,Aluno-1345,2024
6.5,2015,6.08,Agata,6.5,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,6.5,6.066009523800001,RA-771,-1,3.135,6.619047619,2022,ALFA N - G2/G3,Pública,Aluno-771,2024
5.5,2016,6.66,Ametista,5.0,9.502,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,6.0,7.3701047619,RA-1346,0,7.51,8.0595238095,2024,ALFA N - G2/G3,Pública,Aluno-1346,2024
5.0,2015,6.165,Agata,5.0,8.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.0,6.153842857100001,RA-1347,-1,2.51,8.7857142855,2024,ALFA N - G2/G3,Pública,Aluno-1347,2024
6.5,2015,6.495,Ametista,6.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.0,7.1323428571,RA-949,-1,7.51,8.7857142855,2023,ALFA N - G2/G3,Pública,Aluno-949,2024
7.0,2014,8.0,Ametista,7.5,9.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,6.5,7.693461904800001,RA-950,-1,7.51,9.023809524,2023,ALFA N - G2/G3,Pública,Aluno-950,2024
4.0,2016,7.325,Agata,5.0,10.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,3.0,6.4483428571,RA-951,-1,2.51,9.0357142855,2023,ALFA N - G2/G3,Privada,Aluno-951,2024
9.25,2014,8.25,Ametista,10.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,10,8.5,7.967866666700001,RA-1002,-1,7.51,7.833333333500001,2023,ALFA N - G2/G3,Pública,Aluno-1002,2024
3.75,2014,6.405,Quartzo,2.0,10.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,10,5.5,5.685771428600001,RA-774,-1,2.51,6.3928571430000005,2022,ALFA N - G2/G3,Pública,Aluno-774,2024
8.75,2013,7.665,Topázio,10.0,9.502,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,7.5,8.3373184211,RA-749,-2,8.13,9.7368421055,2022,ALFA O - G2/G3,Pública,Aluno-749,2024
6.75,2015,7.58,Ametista,7.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,6.5,7.7244368421,RA-929,-1,7.51,9.4736842105,2023,ALFA O - G2/G3,Pública,Aluno-929,2024
8.0,2015,7.5,Ametista,8.0,8.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,8.0,7.9298184211,RA-930,-1,7.51,9.7368421055,2023,ALFA O - G2/G3,Pública,Aluno-930,2024
7.25,2014,7.325,Ametista,10.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,4.5,7.73495,RA-787,-1,7.51,9.75,2022,ALFA O - G2/G3,Pública,Aluno-787,2024
9.0,2015,7.83,Ametista,10.0,7.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,8,8.0,7.9604662539,RA-1348,-1,7.51,8.5913312695,2024,ALFA O - G2/G3,Pública,Aluno-1348,2024
8.5,2014,7.83,Topázio,10.0,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,7.0,8.3422,RA-935,-1,7.51,10.0,2023,ALFA O - G2/G3,Pública,Aluno-935,2024
8.5,2014,7.915,Ametista,10.0,8.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,7.0,7.855727777800001,RA-1349,-1,7.51,8.388888889,2024,ALFA O - G2/G3,Pública,Aluno-1349,2024
7.5,2015,7.83,Topázio,8.0,10.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.0,8.3792,RA-937,-1,9.38,10.0,2023,ALFA O - G2/G3,Pública,Aluno-937,2024
8.5,2014,7.83,Topázio,10.0,8.502,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,7.0,8.335450000000002,RA-1350,-2,8.755,10.0,2024,ALFA O - G2/G3,Pública,Aluno-1350,2024
8.75,2015,7.665,Topázio,10.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.5,8.1861038462,RA-1351,-1,8.13,9.230769231,2024,ALFA O - G2/G3,Pública,Aluno-1351,2024
9.5,2015,7.5,Topázio,10.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,9.0,8.379818421100001,RA-959,-1,7.51,9.7368421055,2023,ALFA O - G2/G3,Pública,Aluno-959,2024
8.5,2015,7.665,Topázio,8.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,9.0,8.289950000000001,RA-1352,-1,8.13,9.5,2024,ALFA O - G2/G3,Pública,Aluno-1352,2024
3.0,2014,6.08,Agata,3.5,8.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,10,2.5,6.454700000000001,RA-1353,-1,7.51,9.5,2024,ALFA Q - G2/G3,Pública,Aluno-1353,2024
6.0,2014,7.335,Ametista,6.5,9.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,10,5.5,7.353427272700001,RA-1354,-1,7.51,8.3636363635,2024,ALFA Q - G2/G3,Pública,Aluno-1354,2024
8.25,2015,7.335,Topázio,9.5,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.0,8.0352454545,RA-979,-1,7.51,9.5227272725,2023,ALFA Q - G2/G3,Pública,Aluno-979,2024
7.0,2014,7.17,Ametista,8.0,10.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,10,6.0,7.202245454500001,RA-1355,-1,7.51,6.5227272725,2024,ALFA Q - G2/G3,Pública,Aluno-1355,2024
6.75,2015,6.085,Agata,8.5,7.418,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.0,6.8916181818,RA-971,-1,7.51,7.909090909,2023,ALFA Q - G2/G3,Pública,Aluno-971,2024
6.75,2015,7.17,Ametista,8.0,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.5,7.537472727300001,RA-972,-1,7.51,8.3863636365,2023,ALFA Q - G2/G3,Pública,Aluno-972,2024
2.25,2014,6.83,Agata,2.0,9.002,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,2.5,6.1376545455,RA-965,-2,7.51,6.4772727275,2023,ALFA Q - G2/G3,Pública,Aluno-965,2024
3.75,2014,6.585,Agata,6.5,10.002,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,1.0,6.9318363636,RA-973,-2,7.51,9.318181818,2023,ALFA Q - G2/G3,Pública,Aluno-973,2024
5.5,2016,7.085,Ametista,5.5,9.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,5.5,7.8695888889,RA-1356,0,7.51,9.4444444445,2024,ALFA Q - G2/G3,Pública,Aluno-1356,2024
9.0,2014,7.335,Ametista,9.5,9.502,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,8.5,7.9943363636,RA-966,-2,7.51,8.568181818,2023,ALFA Q - G2/G3,Pública,Aluno-966,2024
6.75,2015,7.335,Ametista,8.0,8.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.5,7.1807,RA-1357,-1,7.51,7.5,2024,ALFA Q - G2/G3,Pública,Aluno-1357,2024
7.25,2015,7.335,Ametista,9.0,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.5,7.453427272700001,RA-969,-1,7.51,7.8636363634999995,2023,ALFA Q - G2/G3,Pública,Aluno-969,2024
4.0,2016,6.17,Agata,4.0,9.168,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,4.0,6.552990476200001,RA-1358,0,5.01,7.380952381,2024,ALFA R - G0/G1,Pública,Aluno-1358,2024
6.0,2017,6.17,Ametista,4.0,8.502,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,8.0,7.2102,RA-1359,0,5.635,9.0,2024,ALFA R - G0/G1,Pública,Aluno-1359,2024
5.0,2016,6.42,Agata,0.0,8.502,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,10.0,6.8480623189,RA-1360,0,7.51,7.0018115945,2024,ALFA R - G0/G1,Pública,Aluno-1360,2024
10.0,2016,8.0,Topázio,10.0,9.502,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,10.0,8.738700000000001,RA-1361,0,5.635,9.375,2024,ALFA R - G0/G1,Pública,Aluno-1361,2024
8.0,2015,7.33,Ametista,8.0,8.502,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,8.0,7.1463666667000005,RA-975,-1,5.01,7.708333333500001,2023,ALFA R - G0/G1,Pública,Aluno-975,2024
8.5,2017,6.915,Ametista,8.0,10.002,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,9.0,7.709200000000001,RA-1362,0,5.635,6.875,2024,ALFA R - G0/G1,Pública,Aluno-1362,2024
7.0,2015,7.58,Ametista,5.0,10.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,9.0,7.188033333300001,RA-977,-1,6.26,7.291666666499999,2023,ALFA R - G0/G1,Pública,Aluno-977,2024
6.5,2017,6.99,Ametista,6.5,7.418,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,6.5,7.690800000000001,RA-1363,0,5.635,10.0,2024,ALFA S - G2/G3,Pública,Aluno-1363,2024
6.0,2016,6.99,Agata,6.0,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,6.0,6.6513739130000005,RA-981,-1,6.26,7.010869565,2023,ALFA S - G2/G3,Pública,Aluno-981,2024
8.75,2015,6.99,Ametista,9.5,8.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,8.0,7.570033333300001,RA-1364,-1,7.51,8.4166666665,2024,ALFA S - G2/G3,Pública,Aluno-1364,2024
6.5,2015,6.99,Ametista,5.5,9.002,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.3700333333,RA-1365,-1,6.26,9.7916666665,2024,ALFA S - G2/G3,Pública,Aluno-1365,2024
6.5,2015,6.99,Agata,6.5,9.002,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,8,6.5,6.919852173900001,RA-1366,-1,7.51,6.6032608695,2024,ALFA S - G2/G3,Pública,Aluno-1366,2024
6.5,2015,7.5,Ametista,6.0,9.502,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,8,7.0,7.6077217391,RA-974,-1,7.51,9.282608695499999,2023,ALFA S - G2/G3,Pública,Aluno-974,2024
8.75,2016,7.5,Topázio,9.0,10.002,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,8.5,8.427286956500001,RA-1367,0,7.51,8.3804347825,2024,ALFA S - G2/G3,Pública,Aluno-1367,2024
9.5,2016,7.5,Topázio,10.0,7.002,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,9.0,8.6012,RA-1368,0,7.51,10.0,2024,ALFA S - G2/G3,Pública,Aluno-1368,2024
